SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,PLAYER_NAME,SEASON
22021,1628368,0022100238,2021-11-19,SAC vs. TOR,L,27,8,13,0.615,0,1,0.0,1,3,0.333,0,1,1,3,2,0,2,1,17,-22,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100220,2021-11-17,SAC @ MIN,L,37,10,20,0.5,2,5,0.4,6,8,0.75,0,1,1,5,0,0,3,3,28,-16,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100200,2021-11-15,SAC @ DET,W,33,8,19,0.421,1,4,0.25,2,3,0.667,1,5,6,9,3,0,0,4,19,8,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100180,2021-11-12,SAC @ OKC,L,35,5,14,0.357,2,7,0.286,4,5,0.8,0,1,1,5,0,0,2,2,16,2,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100166,2021-11-10,SAC @ SAS,L,35,14,24,0.583,2,5,0.4,7,8,0.875,0,2,2,6,1,3,4,3,37,-18,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100153,2021-11-08,SAC vs. PHX,L,35,8,19,0.421,1,1,1.0,7,11,0.636,0,4,4,5,3,3,5,3,24,-5,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100143,2021-11-07,SAC vs. IND,L,35,7,19,0.368,1,3,0.333,2,2,1.0,0,3,3,2,3,0,3,3,17,-14,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100132,2021-11-05,SAC vs. CHA,W,29,7,15,0.467,0,3,0.0,7,7,1.0,1,2,3,9,1,0,2,3,21,21,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100118,2021-11-03,SAC vs. NOP,W,38,8,14,0.571,2,3,0.667,1,2,0.5,0,2,2,5,1,0,1,2,19,10,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100105,2021-11-02,SAC @ UTA,L,35,4,15,0.267,0,4,0.0,5,7,0.714,1,1,2,9,3,1,3,6,13,5,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100089,2021-10-31,SAC @ DAL,L,39,5,16,0.313,1,4,0.25,3,5,0.6,2,6,8,4,0,0,3,1,14,-15,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100074,2021-10-29,SAC @ NOP,W,37,9,21,0.429,1,7,0.143,4,4,1.0,1,6,7,5,0,0,4,3,23,2,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100062,2021-10-27,SAC @ PHX,W,37,7,20,0.35,1,5,0.2,3,7,0.429,1,1,2,10,1,0,2,3,18,0,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100039,2021-10-24,SAC vs. GSW,L,34,8,16,0.5,1,6,0.167,0,1,0.0,2,3,5,6,0,0,7,3,17,-11,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100026,2021-10-22,SAC vs. UTA,L,35,5,19,0.263,0,5,0.0,2,4,0.5,2,1,3,5,5,0,3,2,12,2,1,1628368,De'Aaron Fox,2021-22
22021,1628368,0022100013,2021-10-20,SAC @ POR,W,36,9,22,0.409,2,8,0.25,7,10,0.7,0,5,5,8,0,1,5,5,27,6,1,1628368,De'Aaron Fox,2021-22
22022,1628368,0022201227,2023-04-09,SAC @ DEN,L,18,6,10,0.6,1,3,0.333,0,0,0.0,1,1,2,3,0,0,1,0,13,17,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201195,2023-04-05,SAC @ DAL,L,32,10,26,0.385,1,6,0.167,7,7,1.0,2,3,5,8,1,1,1,2,28,4,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201185,2023-04-04,SAC @ NOP,W,30,10,23,0.435,2,6,0.333,1,2,0.5,2,3,5,9,1,0,3,0,23,18,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201170,2023-04-02,SAC vs. SAS,L,38,10,23,0.435,0,8,0.0,8,8,1.0,0,4,4,4,0,0,1,2,28,-3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201159,2023-03-31,SAC @ POR,W,27,8,11,0.727,1,3,0.333,3,4,0.75,1,7,8,11,2,0,2,3,20,10,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201145,2023-03-29,SAC @ POR,W,27,7,14,0.5,2,7,0.286,2,2,1.0,0,3,3,6,2,0,2,1,18,28,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201128,2023-03-27,SAC vs. MIN,L,35,10,20,0.5,1,6,0.167,8,10,0.8,0,4,4,6,0,1,1,1,29,-1,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201105,2023-03-24,SAC vs. PHX,W,21,7,15,0.467,1,6,0.167,4,4,1.0,1,0,1,2,0,1,2,3,19,3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201081,2023-03-21,SAC vs. BOS,L,29,6,11,0.545,2,5,0.4,4,5,0.8,0,1,1,3,0,0,1,2,18,-34,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201076,2023-03-20,SAC @ UTA,L,36,14,21,0.667,6,9,0.667,3,4,0.75,0,4,4,7,1,0,1,4,37,-3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201059,2023-03-18,SAC @ WAS,W,26,6,12,0.5,0,2,0.0,0,3,0.0,1,1,2,7,1,1,2,2,12,-11,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201043,2023-03-16,SAC @ BKN,W,35,5,16,0.313,2,8,0.25,6,10,0.6,1,5,6,5,0,0,0,0,18,2,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201037,2023-03-15,SAC @ CHI,W,33,12,17,0.706,4,6,0.667,4,5,0.8,0,3,3,1,2,0,5,3,32,5,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201026,2023-03-13,SAC vs. MIL,L,37,13,23,0.565,5,12,0.417,4,6,0.667,2,6,8,3,2,1,3,1,35,4,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022201013,2023-03-11,SAC @ PHX,W,34,8,22,0.364,2,6,0.333,0,2,0.0,0,4,4,6,2,0,1,3,18,2,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200997,2023-03-09,SAC vs. NYK,W,31,9,16,0.563,1,4,0.25,4,7,0.571,0,3,3,7,4,0,3,4,23,7,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200961,2023-03-04,SAC vs. MIN,L,37,10,22,0.455,0,2,0.0,5,7,0.714,0,2,2,7,1,0,3,3,25,3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200954,2023-03-03,SAC vs. LAC,W,34,12,22,0.545,1,5,0.2,8,8,1.0,3,4,7,7,1,0,2,3,33,-13,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200915,2023-02-26,SAC @ OKC,W,37,11,19,0.579,3,9,0.333,8,12,0.667,1,2,3,8,2,0,2,3,33,10,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200902,2023-02-24,SAC @ LAC,W,45,17,27,0.63,2,4,0.5,6,11,0.545,0,5,5,12,5,0,3,3,42,-2,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200894,2023-02-23,SAC vs. POR,W,26,11,15,0.733,2,4,0.5,7,8,0.875,0,3,3,3,1,0,4,1,31,3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200870,2023-02-14,SAC @ PHX,L,38,12,22,0.545,4,7,0.571,7,8,0.875,2,2,4,4,1,0,5,3,35,3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200854,2023-02-11,SAC vs. DAL,W,42,12,23,0.522,0,4,0.0,12,14,0.857,1,3,4,5,2,0,4,0,36,4,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200844,2023-02-10,SAC vs. DAL,L,39,10,16,0.625,1,5,0.2,12,14,0.857,0,6,6,5,0,1,3,4,33,7,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200827,2023-02-08,SAC @ HOU,W,38,11,23,0.478,0,3,0.0,9,10,0.9,1,4,5,11,2,0,3,2,31,-4,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200812,2023-02-06,SAC @ HOU,W,29,5,12,0.417,0,1,0.0,6,9,0.667,1,3,4,8,2,1,4,3,16,13,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200775,2023-02-01,SAC @ SAS,W,38,13,23,0.565,2,4,0.5,3,3,1.0,1,1,2,10,3,1,1,3,31,17,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200758,2023-01-30,SAC @ MIN,W,41,13,27,0.481,2,4,0.5,4,5,0.8,0,5,5,4,2,1,2,2,32,2,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200746,2023-01-28,SAC @ MIN,L,35,10,24,0.417,1,7,0.143,8,10,0.8,0,3,3,6,2,0,0,5,29,-7,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200728,2023-01-25,SAC vs. TOR,L,30,7,12,0.583,1,2,0.5,1,1,1.0,1,3,4,8,0,0,4,4,16,-30,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200712,2023-01-23,SAC vs. MEM,W,33,7,14,0.5,1,3,0.333,2,2,1.0,1,4,5,10,4,0,6,1,17,16,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200698,2023-01-21,SAC vs. PHI,L,38,11,19,0.579,0,2,0.0,9,10,0.9,0,4,4,9,2,0,1,2,31,3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200691,2023-01-20,SAC vs. OKC,W,38,10,23,0.435,2,6,0.333,3,7,0.429,0,4,4,2,0,0,1,3,25,3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200677,2023-01-18,SAC @ LAL,W,39,13,23,0.565,2,7,0.286,3,7,0.429,0,3,3,6,1,0,2,0,31,19,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200652,2023-01-15,SAC @ SAS,W,37,11,21,0.524,1,4,0.25,0,0,0.0,0,1,1,3,0,0,1,3,23,4,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200640,2023-01-13,SAC vs. HOU,W,33,9,14,0.643,3,5,0.6,3,3,1.0,2,3,5,5,1,0,5,1,24,19,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200625,2023-01-11,SAC vs. HOU,W,32,9,18,0.5,2,4,0.5,4,6,0.667,1,1,2,9,1,0,1,0,24,10,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200610,2023-01-09,SAC vs. ORL,W,29,5,14,0.357,1,7,0.143,0,0,0.0,1,1,2,9,0,0,2,1,11,19,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200595,2023-01-07,SAC vs. LAL,L,38,11,21,0.524,0,2,0.0,12,14,0.857,0,2,2,9,0,0,3,4,34,-2,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200575,2023-01-04,SAC vs. ATL,L,37,9,20,0.45,0,1,0.0,7,7,1.0,0,5,5,5,2,0,1,2,25,-7,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200563,2023-01-03,SAC @ UTA,W,38,15,22,0.682,1,5,0.2,6,8,0.75,0,3,3,6,1,2,4,2,37,-6,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200547,2023-01-01,SAC @ MEM,L,36,7,18,0.389,2,4,0.5,3,3,1.0,1,3,4,6,1,0,5,1,19,-2,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200537,2022-12-30,SAC vs. UTA,W,39,10,24,0.417,1,5,0.2,3,4,0.75,0,3,3,10,0,0,1,2,24,8,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200522,2022-12-28,SAC vs. DEN,W,37,12,21,0.571,2,6,0.333,5,5,1.0,0,2,2,13,1,0,4,1,31,5,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200514,2022-12-27,SAC vs. DEN,L,31,10,16,0.625,3,5,0.6,3,5,0.6,0,1,1,4,0,0,5,1,26,-8,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200491,2022-12-23,SAC vs. WAS,L,35,9,16,0.563,0,3,0.0,8,13,0.615,1,6,7,3,1,1,1,4,26,-10,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200475,2022-12-21,SAC vs. LAL,W,30,7,13,0.538,0,3,0.0,8,9,0.889,0,4,4,6,0,0,2,4,22,-3,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200460,2022-12-19,SAC vs. CHA,L,34,14,25,0.56,2,5,0.4,7,9,0.778,1,4,5,2,0,0,2,5,37,-20,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200429,2022-12-16,SAC @ DET,W,39,9,19,0.474,0,5,0.0,6,9,0.667,0,5,5,9,1,0,3,4,24,19,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200417,2022-12-14,SAC @ TOR,W,41,9,23,0.391,4,8,0.5,5,7,0.714,0,6,6,10,1,0,3,4,27,6,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200409,2022-12-13,SAC @ PHI,L,29,5,15,0.333,1,7,0.143,2,4,0.5,0,4,4,1,1,0,3,2,13,-14,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200369,2022-12-07,SAC @ MIL,L,32,5,16,0.313,1,6,0.167,4,4,1.0,0,2,2,2,0,1,1,3,15,-1,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200350,2022-12-04,SAC vs. CHI,W,32,5,14,0.357,2,7,0.286,4,4,1.0,0,7,7,4,2,0,4,0,16,8,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200338,2022-12-03,SAC @ LAC,W,28,5,12,0.417,1,4,0.25,3,5,0.6,0,6,6,4,0,1,2,0,14,17,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200323,2022-11-30,SAC vs. IND,W,27,7,11,0.636,1,1,1.0,4,5,0.8,0,5,5,6,0,0,3,4,19,20,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200307,2022-11-28,SAC vs. PHX,L,29,4,12,0.333,1,3,0.333,2,2,1.0,1,4,5,5,1,3,1,1,11,-16,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200275,2022-11-25,SAC @ BOS,L,31,6,17,0.353,3,9,0.333,5,5,1.0,0,4,4,2,0,0,2,1,20,-26,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200263,2022-11-23,SAC @ ATL,L,32,7,20,0.35,1,6,0.167,3,7,0.429,1,4,5,5,0,0,4,3,18,-11,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200257,2022-11-22,SAC @ MEM,W,35,11,21,0.524,5,8,0.625,5,6,0.833,1,7,8,6,4,0,1,3,32,-4,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200242,2022-11-20,SAC vs. DET,W,36,11,18,0.611,2,4,0.5,9,9,1.0,0,4,4,7,0,0,2,4,33,12,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200222,2022-11-17,SAC vs. SAS,W,32,11,15,0.733,2,3,0.667,4,4,1.0,0,3,3,8,1,0,0,3,28,36,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200210,2022-11-15,SAC vs. BKN,W,24,5,12,0.417,1,5,0.2,3,5,0.6,0,4,4,9,1,1,1,1,14,11,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200197,2022-11-13,SAC vs. GSW,W,34,10,19,0.526,2,4,0.5,0,2,0.0,1,3,4,8,3,1,3,3,22,15,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200183,2022-11-11,SAC @ LAL,W,36,13,19,0.684,2,5,0.4,4,5,0.8,0,7,7,12,2,0,3,2,32,13,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200171,2022-11-09,SAC vs. CLE,W,29,6,14,0.429,1,4,0.25,2,2,1.0,0,2,2,8,3,0,0,1,15,9,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200156,2022-11-07,SAC @ GSW,L,37,8,17,0.471,2,5,0.4,10,12,0.833,1,1,2,6,0,0,2,3,28,0,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200132,2022-11-05,SAC @ ORL,W,40,14,24,0.583,2,7,0.286,7,7,1.0,0,5,5,3,1,0,4,3,37,-12,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200096,2022-10-31,SAC @ CHA,W,9,2,4,0.5,1,3,0.333,3,3,1.0,0,0,0,1,0,0,3,1,8,-8,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200081,2022-10-29,SAC vs. MIA,W,36,6,17,0.353,0,2,0.0,5,5,1.0,2,11,13,5,0,2,3,4,17,4,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200069,2022-10-27,SAC vs. MEM,L,35,11,19,0.579,2,6,0.333,3,3,1.0,1,5,6,2,1,1,3,5,27,-2,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200042,2022-10-23,SAC @ GSW,L,36,11,20,0.55,1,6,0.167,3,3,1.0,1,4,5,10,1,0,3,4,26,-7,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200036,2022-10-22,SAC vs. LAC,L,32,15,23,0.652,3,5,0.6,3,6,0.5,1,4,5,4,1,1,3,1,36,5,1,1628368,De'Aaron Fox,2022-23
22022,1628368,0022200014,2022-10-19,SAC vs. POR,L,35,12,21,0.571,5,9,0.556,4,5,0.8,0,7,7,7,2,0,8,5,33,1,1,1628368,De'Aaron Fox,2022-23
22023,1628368,0022301200,2024-04-14,SAC vs. POR,W,26,10,14,0.714,2,3,0.667,2,2,1.0,0,2,2,3,3,1,1,1,24,13,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301185,2024-04-12,SAC vs. PHX,L,41,9,23,0.391,3,8,0.375,2,2,1.0,0,5,5,6,4,0,2,4,23,3,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301170,2024-04-11,SAC vs. NOP,L,41,11,18,0.611,3,7,0.429,8,10,0.8,0,5,5,8,2,0,6,3,33,3,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301153,2024-04-09,SAC @ OKC,L,43,12,29,0.414,7,17,0.412,2,4,0.5,0,8,8,6,2,0,2,2,33,-3,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301141,2024-04-07,SAC @ BKN,W,34,8,20,0.4,3,11,0.273,1,2,0.5,1,4,5,3,1,0,1,3,20,16,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301118,2024-04-05,SAC @ BOS,L,44,16,29,0.552,7,13,0.538,1,2,0.5,1,3,4,2,1,0,1,2,40,2,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301112,2024-04-04,SAC @ NYK,L,39,11,26,0.423,6,13,0.462,1,1,1.0,1,6,7,7,3,1,4,2,29,-7,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301101,2024-04-02,SAC vs. LAC,W,34,6,20,0.3,1,7,0.143,7,7,1.0,0,3,3,7,1,1,0,2,20,13,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301086,2024-03-31,SAC vs. UTA,W,36,7,15,0.467,2,7,0.286,8,10,0.8,0,6,6,12,3,2,5,3,24,28,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301073,2024-03-29,SAC vs. DAL,L,40,9,22,0.409,3,7,0.429,2,2,1.0,1,5,6,5,3,0,1,3,23,-3,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301047,2024-03-26,SAC vs. DAL,L,32,6,18,0.333,2,4,0.5,4,4,1.0,2,3,5,3,1,0,3,3,18,-27,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301042,2024-03-25,SAC vs. PHI,W,37,8,18,0.444,2,6,0.333,5,6,0.833,2,6,8,5,2,1,0,2,23,16,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301020,2024-03-23,SAC @ ORL,W,36,10,22,0.455,3,12,0.25,8,9,0.889,2,6,8,2,3,0,2,3,31,14,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022301005,2024-03-21,SAC @ WAS,L,37,10,30,0.333,5,15,0.333,0,0,0.0,3,2,5,5,6,1,3,4,25,-7,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300999,2024-03-20,SAC @ TOR,W,28,8,15,0.533,3,7,0.429,1,2,0.5,0,4,4,5,2,0,3,0,20,22,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300989,2024-03-18,SAC vs. MEM,W,43,8,16,0.5,4,7,0.571,3,4,0.75,1,6,7,10,3,1,6,4,23,0,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300975,2024-03-16,SAC vs. NYK,L,36,5,19,0.263,2,7,0.286,8,10,0.8,1,6,7,9,2,0,3,4,20,0,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300954,2024-03-13,SAC vs. LAL,W,35,9,20,0.45,1,5,0.2,2,2,1.0,1,3,4,7,1,0,2,3,21,13,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300945,2024-03-12,SAC vs. MIL,W,32,11,17,0.647,4,5,0.8,3,3,1.0,1,5,6,7,2,1,4,2,29,25,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300929,2024-03-10,SAC vs. HOU,L,34,7,21,0.333,2,9,0.222,2,2,1.0,0,9,9,1,1,1,0,2,18,-9,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300908,2024-03-07,SAC vs. SAS,W,35,14,32,0.438,1,7,0.143,4,4,1.0,2,3,5,5,3,0,1,6,33,0,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300901,2024-03-06,SAC @ LAL,W,39,19,32,0.594,2,6,0.333,4,5,0.8,0,4,4,4,2,0,3,3,44,5,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300883,2024-03-04,SAC vs. CHI,L,39,8,16,0.5,2,7,0.286,2,3,0.667,0,1,1,10,1,0,5,0,20,8,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300831,2024-02-26,SAC vs. MIA,L,39,13,24,0.542,1,5,0.2,0,0,0.0,3,5,8,6,3,1,7,2,27,-9,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300827,2024-02-25,SAC @ LAC,W,33,12,22,0.545,0,4,0.0,9,10,0.9,2,4,6,7,3,0,3,3,33,23,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300803,2024-02-22,SAC vs. SAS,W,37,12,18,0.667,2,6,0.333,2,4,0.5,0,5,5,9,2,1,3,1,28,-1,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300786,2024-02-14,SAC @ DEN,W,43,12,26,0.462,2,7,0.286,4,6,0.667,3,5,8,8,2,0,1,2,30,12,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300774,2024-02-13,SAC @ PHX,L,40,14,31,0.452,5,12,0.417,7,10,0.7,4,5,9,6,3,0,6,4,40,-9,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300760,2024-02-11,SAC @ OKC,L,33,6,17,0.353,2,8,0.25,1,3,0.333,0,1,1,5,0,0,3,3,15,-27,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300746,2024-02-09,SAC vs. DEN,W,28,7,15,0.467,1,2,0.5,0,0,0.0,0,2,2,10,5,0,3,3,15,26,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300732,2024-02-07,SAC vs. DET,L,35,5,14,0.357,2,5,0.4,0,4,0.0,1,2,3,7,3,1,2,4,12,-17,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300714,2024-02-05,SAC @ CLE,L,35,8,20,0.4,3,9,0.333,0,0,0.0,1,3,4,1,2,1,3,4,19,-12,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300700,2024-02-03,SAC @ CHI,W,35,13,24,0.542,5,11,0.455,10,12,0.833,0,4,4,4,5,0,3,5,41,5,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300691,2024-02-02,SAC @ IND,W,35,11,21,0.524,1,5,0.2,2,6,0.333,0,3,3,3,6,1,3,1,25,7,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300678,2024-01-31,SAC @ MIA,L,37,4,16,0.25,1,8,0.125,4,6,0.667,0,5,5,3,2,0,2,3,13,-4,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300663,2024-01-29,SAC @ MEM,W,34,8,14,0.571,1,4,0.25,6,10,0.6,1,4,5,4,2,0,3,1,23,8,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300651,2024-01-27,SAC @ DAL,W,37,13,24,0.542,1,5,0.2,7,8,0.875,1,2,3,5,2,2,2,3,34,18,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300632,2024-01-25,SAC @ GSW,W,36,9,16,0.563,3,7,0.429,8,8,1.0,0,1,1,5,1,1,1,3,29,-12,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300613,2024-01-22,SAC vs. ATL,W,35,5,16,0.313,0,5,0.0,2,3,0.667,0,3,3,1,1,0,1,1,12,7,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300583,2024-01-18,SAC vs. IND,L,40,8,20,0.4,3,7,0.429,5,9,0.556,1,5,6,6,1,0,1,2,24,3,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300567,2024-01-16,SAC @ PHX,L,37,12,24,0.5,6,10,0.6,3,5,0.6,1,1,2,6,2,0,1,2,33,6,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300552,2024-01-14,SAC @ MIL,L,43,12,26,0.462,2,6,0.333,6,7,0.857,1,1,2,5,3,0,4,4,32,-3,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300532,2024-01-12,SAC @ PHI,L,38,5,15,0.333,2,7,0.286,9,11,0.818,1,4,5,4,1,0,2,2,21,-25,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300518,2024-01-10,SAC @ CHA,W,28,8,14,0.571,3,7,0.429,0,2,0.0,0,1,1,3,1,1,1,0,19,25,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300512,2024-01-09,SAC @ DET,W,33,10,19,0.526,4,7,0.571,2,2,1.0,0,3,3,4,2,0,5,2,26,2,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300500,2024-01-07,SAC vs. NOP,L,26,1,10,0.1,1,4,0.25,0,0,0.0,0,2,2,4,0,0,4,3,3,-30,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300492,2024-01-05,SAC vs. TOR,W,37,10,20,0.5,1,3,0.333,3,3,1.0,1,1,2,4,2,1,2,4,24,-1,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300476,2024-01-03,SAC vs. ORL,W,44,6,22,0.273,0,5,0.0,3,4,0.75,3,1,4,7,1,0,3,1,15,-1,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300464,2024-01-02,SAC vs. CHA,L,38,11,25,0.44,3,10,0.3,5,8,0.625,0,5,5,6,1,1,3,2,30,4,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300449,2023-12-31,SAC @ MEM,W,34,9,23,0.391,3,8,0.375,3,5,0.6,1,3,4,4,0,1,1,3,24,20,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300431,2023-12-29,SAC @ ATL,W,41,10,20,0.5,8,16,0.5,3,7,0.429,1,4,5,8,5,0,3,3,31,9,1,1628368,De'Aaron Fox,2023-24
22023,1628368,0022300413,2023-12-26,SAC @ POR,L,38,16,26,0.615,7,15,0.467,4,6,0.667,2,6,8,4,1,1,5,2,43,-2,1,1628368,De'Aaron Fox,2023-24
